stadiumId,tenantId,teamName,league,conference,division,city,state,country,stadiumName,nonCorporateName,shortName,formerNames,surface,roof,constructionCost,renovations,artificialCapacity,capacity,openingDate,firstUsedDate,lastUsedDate,closingDate,active,activeForTeam,visited,visits,logoUrl,markerSizeX,markerSizeY,positionLat,positionLng,imageWithFans,imageEmpty,imageFacade,imageAerial,primaryFieldImage,primaryPerspectiveImage
yankee-stadium-new-york-2009,NYCFC,New York City FC,MLS,Eastern,,New York City,NY,USA,Yankee Stadium,,,,Grass,Open,2300000000,,47309,30321,2009,2015,,,True,True,False,0,https://i.imgur.com/Ffy9HIh.png,32,32,40.8296506972683,-73.9261637729121,https://i.imgur.com/lVhNiVy.jpg,https://i.imgur.com/X16U7Lk.jpg,https://i.imgur.com/vjLBd1Q.jpg,https://i.imgur.com/dOJC8gp.jpg,https://i.imgur.com/lVhNiVy.jpg,https://i.imgur.com/dOJC8gp.jpg
tql-stadium-cincinnati-2021,FCCincinnati,FC Cincinnati,MLS,Eastern,,Cincinnati,OH,USA,TQL Stadium,West End Stadium,,,Grass,Partial,250000000,,,26000,2021,2021,,,True,True,False,0,https://i.imgur.com/FD53A5y.png,32,33,39.1110722051454,-84.5222442729496,https://i.imgur.com/9ICm9gK.jpg,https://i.imgur.com/9eAq9Le.jpg,https://i.imgur.com/iqktmms.jpg,https://i.imgur.com/MRhM2g0.jpg,https://i.imgur.com/9eAq9Le.jpg,https://i.imgur.com/MRhM2g0.jpg
banc-of-california-stadium-los-angeles-2018,LosAngelesFC,Los Angeles FC,MLS,Western,,Los Angeles,CA,USA,Banc of California Stadium,,,,Grass,Partial,350000000,,,22000,2018,2018,,,True,True,False,0,https://i.imgur.com/7nMUczZ.png,28,38,34.0126826469363,-118.284126744215,https://i.imgur.com/sSjqNMF.jpg,https://i.imgur.com/w5ChD99.jpg,https://i.imgur.com/SGjX2fT.jpg,https://i.imgur.com/8Dw2jt2.jpg,https://i.imgur.com/w5ChD99.jpg,https://i.imgur.com/8Dw2jt2.jpg
lumen-field-seattle-2002,SeattleSounders,Seattle Sounders FC,MLS,Western,,Seattle,WA,USA,Lumen Field,,,Seahawks Stadium (2002-2004) --- Qwest Field (2004-2011) --- CenturyLink Field (2011-2020),Artificial turf,Partial,430000000,,68740,37722,2002,2009,,,True,True,True,2,https://i.imgur.com/iCOPSIu.png,27,39,47.5951373087823,-122.331607215076,https://i.imgur.com/SJurCDg.jpg,https://i.imgur.com/1rvs6Za.jpg,https://i.imgur.com/3Axyk5m.jpg,https://i.imgur.com/gelmWAM.jpg,https://i.imgur.com/SJurCDg.jpg,https://i.imgur.com/gelmWAM.jpg
mercedes-benz-stadium-atlanta-2017,AtlantaUnited,Atlanta United FC,MLS,Eastern,,Atlanta,GA,USA,Mercedes-Benz Stadium,,,,Artificial turf,Retractable,1500000000,,71000,42500,2017,2017,,,True,True,False,0,https://i.imgur.com/WmlfTg5.png,32,32,33.7553053403006,-84.4005797730561,https://i.imgur.com/QwPqb9u.jpg,https://i.imgur.com/bfpf9XZ.jpg,https://i.imgur.com/bBLsQh3.jpg,https://i.imgur.com/FdB6fhX.jpg,https://i.imgur.com/bfpf9XZ.jpg,https://i.imgur.com/FdB6fhX.jpg
saputo-stadium-montreal-2008,CFMontreal,CF Montreal,MLS,Eastern,,Montreal,QC,Canada,Saputo Stadium,,,,Grass,Partial,17000000,,,19619,2008,2008,,,True,True,False,0,https://i.imgur.com/e6SJ2eB.png,32,32,45.562287167386,-73.5530431304728,https://i.imgur.com/A5Nl22T.jpg,https://i.imgur.com/vFC63Fa.jpg,https://i.imgur.com/eAA6Pnm.jpg,https://i.imgur.com/FqY3jNu.jpg,https://i.imgur.com/A5Nl22T.jpg,https://i.imgur.com/FqY3jNu.jpg
rio-tinto-stadium-salt-lake-2008,RealSaltLake,Real Salt Lake,MLS,Western,,Sandy,UT,USA,Rio Tinto Stadium,,,,Grass,Partial,110000000,,,20213,2008,2008,,,True,True,False,0,https://i.imgur.com/n92AawL.png,26,35,40.5828145756322,-111.893405801754,https://i.imgur.com/4n35euz.jpg,https://i.imgur.com/P1IbYTP.jpg,https://i.imgur.com/a2hfbE5.jpg,https://i.imgur.com/1wy1kNp.jpg,https://i.imgur.com/P1IbYTP.jpg,https://i.imgur.com/1wy1kNp.jpg
allianz-field-minnesota-2019,MinnesotaUnited,Minnesota United FC,MLS,Western,,Saint Paul,MN,USA,Allianz Field,,,,Grass,Partial,200000000,,,19400,2019,2019,,,True,True,False,0,https://i.imgur.com/TtTgOEm.png,24,37,44.9531720453651,-93.1646591756956,https://i.imgur.com/NWdOTo6.jpg,https://i.imgur.com/o857ZOj.jpg,https://i.imgur.com/QXQsnrD.jpg,https://i.imgur.com/dwwvJOc.jpg,https://i.imgur.com/o857ZOj.jpg,https://i.imgur.com/dwwvJOc.jpg
q2-stadium-austin-2021,AustinFC,Austin FC,MLS,Western,,Austin,TX,USA,Q2 Stadium,,,,Grass,Partial,260000000,,,20738,2021,2021,,,True,True,False,0,https://i.imgur.com/GU0r2Iw.png,26,34,30.3877090619524,-97.7193751019508,https://i.imgur.com/Qya9LYL.jpg,https://i.imgur.com/I1qUsfb.jpg,https://i.imgur.com/R1WeCA8.jpg,https://i.imgur.com/UjrTw0I.jpg,https://i.imgur.com/I1qUsfb.jpg,https://i.imgur.com/UjrTw0I.jpg
audi-field-dc-2018,DCUnited,D.C. United,MLS,Eastern,,Washington,DC,USA,Audi Field,,,,Grass,Partial,450000000,,,20000,2018,2018,,,True,True,False,0,https://i.imgur.com/F2ryFUn.png,31,33,38.8689128281676,-77.0129154419622,https://i.imgur.com/8C7RPHg.jpg,https://i.imgur.com/dKVbdo4.jpg,https://i.imgur.com/9KxDAKR.jpg,https://i.imgur.com/c8hy7KH.jpg,https://i.imgur.com/dKVbdo4.jpg,https://i.imgur.com/c8hy7KH.jpg
lowercom-field-columbus-2021,ColumbusCrew,Columbus Crew,MLS,Eastern,,Columbus,OH,USA,Lower.com Field,,,,Grass,Partial,314000000,,,20371,2021,2021,,,True,True,False,0,https://i.imgur.com/1gnGvNT.png,32,32,39.9684475342008,-83.0170849729311,https://i.imgur.com/UGdF4HU.jpg,https://i.imgur.com/UHv0vLs.jpg,https://i.imgur.com/8pDD987.jpg,https://i.imgur.com/DCRaw1a.jpg,https://i.imgur.com/UHv0vLs.jpg,https://i.imgur.com/DCRaw1a.jpg
aac-dallas-2001,DallasMavericks,Dallas Mavericks,NBA,Western,Southwest,Dallas,TX,USA,American Airlines Center,,,,,Arena,420000000,,21146,19200,2001,2001,,,True,True,False,0,https://i.imgur.com/PlR4KwL.png,31,32,32.7905350282131,-96.8098148339857,https://i.imgur.com/CnidA0u.jpg,https://i.imgur.com/CSSiYtb.jpg,https://i.imgur.com/BTKnBqe.jpg,https://i.imgur.com/52pWvsL.jpg,https://i.imgur.com/CSSiYtb.jpg,https://i.imgur.com/52pWvsL.jpg
ball-arena-denver-1999,DenverNuggets,Denver Nuggets,NBA,Western,Northwest,Denver,CO,USA,Ball Arena,,,Pepsi Center (1999-2020),,Arena,187000000,,,19520,1999,1999,,,True,True,False,0,https://i.imgur.com/CvfwUE1.png,32,32,39.7488544535948,-105.006926885278,https://i.imgur.com/1jXA2uA.jpg,https://i.imgur.com/4pAsd4I.jpg,https://i.imgur.com/gJlsNqL.jpg,https://i.imgur.com/geGh36G.jpg,https://i.imgur.com/4pAsd4I.jpg,https://i.imgur.com/geGh36G.jpg
united-center-chicago-1994,ChicagoBulls,Chicago Bulls,NBA,Eastern,Central,Chicago,IL,USA,United Center,,The Madhouse on Madison,,,Arena,175000000,,23129,20917,1994,1994,,,True,True,False,0,https://i.imgur.com/BmkBgyr.png,32,32,41.8808904790772,-87.6737574772839,https://i.imgur.com/rsx1lJy.jpg,https://i.imgur.com/mjOCEiP.jpg,https://i.imgur.com/oqkHZVQ.jpg,https://i.imgur.com/vEMj6Uc.jpg,https://i.imgur.com/mjOCEiP.jpg,https://i.imgur.com/vEMj6Uc.jpg
moda-center-portland-1995,PortlandTrailBlazers,Portland Trail Blazers,NBA,Western,Northwest,Portland,OR,USA,Moda Center,Rose Garden,,Rose Garden (1995-2013),,Arena,262000000,,,19393,1995,1995,,,True,True,True,1,https://i.imgur.com/8NjpUpz.png,33,28,45.5317078775675,-122.666134198636,https://i.imgur.com/uuaXdhj.jpg,https://i.imgur.com/EfjuTlC.jpg,https://i.imgur.com/Jk8Egg3.jpg,https://i.imgur.com/AmQwEJt.jpg,https://i.imgur.com/EfjuTlC.jpg,https://i.imgur.com/AmQwEJt.jpg
smoothie-king-center-new-orleans-1999,NewOrleansPelicans,New Orleans Pelicans,NBA,Western,Southwest,New Orleans,LA,USA,Smoothie King Center,New Orleans Arena,,New Orleans Arena (1999-2014),,Arena,114000000,,18500,16867,1999,2002,,,True,True,False,0,https://i.imgur.com/0EQ63iz.png,36,27,29.9493139678137,-90.0815525468326,https://i.imgur.com/BkWmKpY.jpg,https://i.imgur.com/LlGl1kq.jpg,https://i.imgur.com/0Kw1rOx.png,https://i.imgur.com/c18p1OM.jpg,https://i.imgur.com/LlGl1kq.jpg,https://i.imgur.com/c18p1OM.jpg
vivint-arena-utah-1991,UtahJazz,Utah Jazz,NBA,Western,Northwest,Salt Lake City,UT,USA,Vivint Arena,,,Delta Center (1991-2006) --- EnergySolutions Arena (2006-2015) --- Vivint Smart Home Arena (2015-2020),,Arena,93000000,,,18306,1991,1991,,,True,True,False,0,https://i.imgur.com/UzsF1a8.png,37,24,40.7684549667764,-111.900701163816,https://i.imgur.com/JPsI0sT.jpg,https://i.imgur.com/Db7oEuo.jpg,https://i.imgur.com/yTL9BIv.jpg,https://i.imgur.com/VGuUASt.jpg,https://i.imgur.com/Db7oEuo.jpg,https://i.imgur.com/VGuUASt.jpg
ftx-arena-miami-1999,MiamiHeat,Miami Heat,NBA,Eastern,Southeast,Miami,FL,USA,FTX Arena,,,American Airlines Arena (1999-2021),,Arena,213000000,,,19600,1999,2000,,,True,True,False,0,https://i.imgur.com/8SoLZuh.png,26,36,25.7817105315512,-80.1864540180585,https://i.imgur.com/UbZ5fq7.jpg,https://i.imgur.com/WU4Xngz.jpg,https://i.imgur.com/RJoIb6l.jpg,https://i.imgur.com/kjels7P.jpg,https://i.imgur.com/WU4Xngz.jpg,https://i.imgur.com/kjels7P.jpg
chase-center-san-francisco-2019,GoldenStateWarriors,Golden State Warriors,NBA,Western,Pacific,San Francisco,CA,USA,Chase Center,,,,,Arena,1400000000,,,18046,2019,2019,,,True,True,False,0,https://i.imgur.com/B6nJ9nb.png,29,35,37.7681370151462,-122.387458777374,https://i.imgur.com/G4vT8lC.jpg,https://i.imgur.com/KZEP8rD.jpg,https://i.imgur.com/6TevLqR.jpg,https://i.imgur.com/mztoBSQ.jpg,https://i.imgur.com/KZEP8rD.jpg,https://i.imgur.com/mztoBSQ.jpg
fedex-forum-memphis-2004,MemphisGrizzlies,Memphis Grizzlies,NBA,Western,Southwest,Memphis,TN,USA,FedEx Forum,,,,,Arena,250000000,,,17794,2004,2004,,,True,True,False,0,https://i.imgur.com/h06iVu3.png,29,35,35.1383172537483,-90.050264536946,https://i.imgur.com/93xVpx2.jpg,https://i.imgur.com/6WtYCI5.jpg,https://i.imgur.com/ssuJQgn.jpg,https://i.imgur.com/MpxP6Yy.jpg,https://i.imgur.com/6WtYCI5.jpg,https://i.imgur.com/ssuJQgn.jpg
msg-new-york-1968,NewYorkKnicks,New York Knicks,NBA,Eastern,Atlantic,New York City,NY,USA,Madison Square Garden,,The Garden,,,Arena,123000000,200000000 (1989-1991),,19812,1968,1968,,,True,True,False,0,https://i.imgur.com/3cEjGzp.png,35,27,40.7507564383421,-73.9925911238867,https://i.imgur.com/V8uDsPD.jpg,https://i.imgur.com/UIp3kvh.jpg,https://i.imgur.com/x22zz4q.jpg,https://i.imgur.com/Lquzves.jpg,https://i.imgur.com/UIp3kvh.jpg,https://i.imgur.com/x22zz4q.jpg
gainbridge-fieldhouse-indianapolis-1999,IndianaPacers,Indiana Pacers,NBA,Eastern,Central,Indianapolis,IN,USA,Gainbridge Fieldhouse,,The Fieldhouse,Conseco Fieldhouse (1999-2011) --- Bankers Life Fieldhouse (2011-2021),,Arena,183000000,,,17923,1999,1999,,,True,True,True,3,https://i.imgur.com/GgU5NXe.png,32,32,39.7642990388518,-86.1551182773311,https://i.imgur.com/Ua9FPD8.jpg,https://i.imgur.com/gmbVKjo.jpg,https://i.imgur.com/uuXuLTM.jpg,https://i.imgur.com/G9s1hMZ.jpg,https://i.imgur.com/gmbVKjo.jpg,https://i.imgur.com/uuXuLTM.jpg
toyota-center-houston-2003,HoustonRockets,Houston Rockets,NBA,Western,Southwest,Houston,TX,USA,Toyota Center,,,,,Arena,235000000,,,18055,2003,2003,,,True,True,False,0,https://i.imgur.com/rQqaus5.png,36,27,29.7509094168657,-95.3616391621781,https://i.imgur.com/Zq3ES4N.jpg,https://i.imgur.com/MJG7fS3.jpg,https://i.imgur.com/4y3o59m.jpg,https://i.imgur.com/DdJ9fRl.jpg,https://i.imgur.com/MJG7fS3.jpg,https://i.imgur.com/DdJ9fRl.jpg
spectrum-center-charlotte-2005,CharlotteHornets,Charlotte Hornets,NBA,Eastern,Southeast,Charlotte,NC,USA,Spectrum Center,,,Time Warner Cable Arena (2005-2016),,Arena,260000000,,20200,19077,2005,2005,,,True,True,False,0,https://i.imgur.com/oJYMBiJ.png,32,31,35.2254769013934,-80.8388114890685,https://i.imgur.com/cuupTZ8.jpg,https://i.imgur.com/jxP2WcM.jpg,https://i.imgur.com/haJPGuq.jpg,https://i.imgur.com/HF66v69.jpg,https://i.imgur.com/jxP2WcM.jpg,https://i.imgur.com/HF66v69.jpg
att-center-san-antonio-2002,SanAntonioSpurs,San Antonio Spurs,NBA,Western,Southwest,San Antonio,TX,USA,AT&T Center,,,SBC Center (2002-2006),,Arena,186000000,,,18418,2002,2002,,,True,True,False,0,https://i.imgur.com/uk8j0ZN.png,44,20,29.4273377414895,-98.436842944331,https://i.imgur.com/r4MpNCL.jpg,https://i.imgur.com/GVbmwK8.jpg,https://i.imgur.com/zaz1BXh.jpg,https://i.imgur.com/8cwCuYL.jpg,https://i.imgur.com/GVbmwK8.jpg,https://i.imgur.com/zaz1BXh.jpg
capital-one-arena-dc-1997,WashingtonWizards,Washington Wizards,NBA,Eastern,Southeast,Washington,DC,USA,Capital One Arena,,,MCI Center (1997-2006) --- Verizon Center (2006-2017),,Arena,260000000,,,20356,1997,1997,,,True,True,False,0,https://i.imgur.com/tUm0e1n.png,32,32,38.8984346744421,-77.0202667159807,https://i.imgur.com/SLu20Ml.jpg,https://i.imgur.com/AIwQRP4.jpg,https://i.imgur.com/UOpn3jV.jpg,https://i.imgur.com/sMjr6uX.jpg,https://i.imgur.com/AIwQRP4.jpg,https://i.imgur.com/UOpn3jV.jpg
rocket-mortgage-fieldhouse-cleveland-1994,ClevelandCavaliers,Cleveland Cavaliers,NBA,Eastern,Central,Cleveland,OH,USA,Rocket Mortgage Fieldhouse,,,Gund Arena (1994-2005) --- Quicken Loans Arena (2005-2019),,Arena,100000000,,,19432,1994,1994,,,True,True,False,0,https://i.imgur.com/nRWEAv3.png,26,38,41.4967563109544,-81.6875853331148,https://i.imgur.com/uFcOQta.jpg,https://i.imgur.com/nS4s5mi.jpg,https://i.imgur.com/SttwMoR.jpg,https://i.imgur.com/R9Yqffg.png,https://i.imgur.com/nS4s5mi.jpg,https://i.imgur.com/SttwMoR.jpg
little-caesars-arena-detroit-2017,DetroitPistons,Detroit Pistons,NBA,Eastern,Central,Detroit,MI,USA,Little Caesars Arena,,,,,Arena,862900000,,,20332,2017,2017,,,True,True,False,0,https://i.imgur.com/JeYvjAk.png,32,32,42.3412929035688,-83.0547737754243,https://i.imgur.com/Q1lxQxB.jpg,https://i.imgur.com/6olszyx.jpg,https://i.imgur.com/Xl6b8Ac.jpg,https://i.imgur.com/o1xkL9g.jpg,https://i.imgur.com/Q1lxQxB.jpg,https://i.imgur.com/o1xkL9g.jpg
paycom-center-okc-2002,OklahomaCityThunder,Oklahoma City Thunder,NBA,Western,Northwest,Oklahoma City,OK,USA,Paycom Center,,,Ford Center (2002-2010) --- Oklahoma City Arena (2010-2011) --- Chesapeake Energy Arena (2011-2021),,Arena,89200000,,,18203,2002,2008,,,True,True,False,0,https://i.imgur.com/ZEI0lYy.png,31,34,35.4636256651055,-97.5144915295438,https://i.imgur.com/lQ9WnHO.jpg,https://i.imgur.com/JaBtir5.jpg,https://i.imgur.com/2fGkSRz.jpg,https://i.imgur.com/uETjpEx.jpg,https://i.imgur.com/JaBtir5.jpg,https://i.imgur.com/uETjpEx.jpg
footprint-center-phoenix-1992,PhoenixSuns,Phoenix Suns,NBA,Western,Pacific,Phoenix,AZ,USA,Footprint Center,,,America West Arena (1992-2006) --- US Airways Center (2006-2015) --- Talking Stick Resort Arena (2015-2020) --- PHX Arena (2020-2021),,Arena,89000000,67000000 (2003),,17071,1992,1992,,,True,True,False,0,https://i.imgur.com/bWHNI4r.png,30,30,33.4460503081091,-112.070663860266,https://i.imgur.com/PWCCFSB.jpg,https://i.imgur.com/EFQSSDr.jpg,https://i.imgur.com/E1GqwhE.jpg,https://i.imgur.com/OlGubRr.jpg,https://i.imgur.com/EFQSSDr.jpg,https://i.imgur.com/OlGubRr.jpg
staples-center-los-angeles-1999,LosAngelesLakers,Los Angeles Lakers,NBA,Western,Pacific,Los Angeles,CA,USA,Crypto.com Arena,,,Staples Center (1999-2021),,Arena,375000000,,,18997,1999,1999,,,True,True,False,0,https://i.imgur.com/jdgPMTJ.png,46,30,34.0432575129079,-118.266567456557,https://i.imgur.com/iPtTDiR.jpg,https://i.imgur.com/o6P0LVO.png,https://i.imgur.com/SBh7GJb.jpg,https://i.imgur.com/SGQHlFZ.jpg,https://i.imgur.com/o6P0LVO.png,https://i.imgur.com/SBh7GJb.jpg
wells-fargo-center-philadelphia-1996,Philadelphia76ers,Philadelphia 76ers,NBA,Eastern,Atlantic,Philadelphia,PA,USA,Wells Fargo Center,,,CoreStates Center (1996-1998) --- First Union Center (1998-2003) --- Wachovia Center (2003-2010) ,,Arena,210000000,,,20478,1996,1996,,,True,True,False,0,https://i.imgur.com/7O6QN3f.png,32,32,39.901448398226,-75.1712177545899,https://i.imgur.com/ljeMDFa.jpg,https://i.imgur.com/E4XMLEu.jpg,https://i.imgur.com/ESdQvTT.jpg,https://i.imgur.com/WXjxUz9.jpg,https://i.imgur.com/E4XMLEu.jpg,https://i.imgur.com/WXjxUz9.jpg
td-garden-boston-1995,BostonCeltics,Boston Celtics,NBA,Eastern,Atlantic,Boston,MA,USA,TD Garden,,The Garden,Shawmut Center (1995) --- FleetCenter (1995-2005) --- TD Banknorth Garden (2005-2009) ,,Arena,160000000,,,19156,1995,1995,,,True,True,False,0,https://i.imgur.com/Kd6spYe.png,31,34,42.3664278626175,-71.0616417465882,https://i.imgur.com/9rWaoHK.jpg,https://i.imgur.com/Ykk4dWQ.jpg,https://i.imgur.com/cpguBdl.jpg,https://i.imgur.com/wnTO315.jpg,https://i.imgur.com/Ykk4dWQ.jpg,https://i.imgur.com/wnTO315.jpg
state-farm-arena-atlanta-1999,AtlantaHawks,Atlanta Hawks,NBA,Eastern,Southeast,Atlanta,GA,USA,State Farm Arena,,,Philips Arena (1999-2018),,Arena,213500000,192500000 (2017-2018),,16600,1999,1999,,,True,True,False,0,https://i.imgur.com/cF9mqtf.png,32,32,33.7574942390312,-84.3954875528646,https://i.imgur.com/RNYuuS5.jpg,https://i.imgur.com/9PoiIeu.jpg,https://i.imgur.com/OARrEEn.jpg,https://i.imgur.com/LqRqFVc.jpg,https://i.imgur.com/9PoiIeu.jpg,https://i.imgur.com/LqRqFVc.jpg
amway-center-orlando-2010,OrlandoMagic,Orlando Magic,NBA,Eastern,Southeast,Orlando,FL,USA,Amway Center,,,,,Arena,480000000,,,18846,2010,2010,,,True,True,False,0,https://i.imgur.com/My3TLuF.png,34,25,28.5394664367138,-81.3833599756902,https://i.imgur.com/2z016T4.jpg,https://i.imgur.com/8LIVMvJ.jpg,https://i.imgur.com/rjDM3gR.jpg,https://i.imgur.com/W43eplw.jpg,https://i.imgur.com/2z016T4.jpg,https://i.imgur.com/W43eplw.jpg
staples-center-los-angeles-1999,LosAngelesClippers,Los Angeles Clippers,NBA,Western,Pacific,Los Angeles,CA,USA,Crypto.com Arena,,,Staples Center (1999-2021),,Arena,375000000,,,18997,1999,1999,,,True,True,False,0,https://i.imgur.com/v03K0v9.png,34,26,34.0432575129079,-118.266567456557,https://i.imgur.com/7sbmjUE.jpg,https://i.imgur.com/dFgT2Hu.jpg,https://i.imgur.com/SBh7GJb.jpg,https://i.imgur.com/SGQHlFZ.jpg,https://i.imgur.com/dFgT2Hu.jpg,https://i.imgur.com/SBh7GJb.jpg
fiserv-forum-milwaukee-2018,MilwaukeeBucks,Milwaukee Bucks,NBA,Eastern,Central,Milwaukee,WI,USA,Fiserv Forum,,,,,Arena,1200000000,,,17500,2018,2018,,,True,True,False,0,https://i.imgur.com/lNseYPb.png,29,36,43.0452526767209,-87.9169463195857,https://i.imgur.com/fXsU6kr.jpg,https://i.imgur.com/NF0pEli.jpg,https://i.imgur.com/samzPfO.jpg,https://i.imgur.com/TcJdxo5.jpg,https://i.imgur.com/NF0pEli.jpg,https://i.imgur.com/samzPfO.jpg
target-center-minnesota-1990,MinnesotaTimberwolves,Minnesota Timberwolves,NBA,Western,Northwest,Minneapolis,MN,USA,Target Center,,,,,Arena,104000000,,,19356,1990,1990,,,True,True,False,0,https://i.imgur.com/6wXZy5S.png,32,32,44.9795467596023,-93.2755260735123,https://i.imgur.com/9aSb0II.jpg,https://i.imgur.com/foE22VU.jpg,https://i.imgur.com/O9Y9knF.jpg,https://i.imgur.com/bWAxGQO.jpg,https://i.imgur.com/foE22VU.jpg,https://i.imgur.com/bWAxGQO.jpg
barclays-center-brooklyn-2012,BrooklynNets,Brooklyn Nets,NBA,Eastern,Atlantic,Brooklyn,NY,USA,Barclays Center,,,,,Arena,1000000000,,,17732,2012,2012,,,True,True,False,0,https://i.imgur.com/k9f828W.png,28,37,40.6828417433703,-73.9746645834083,https://i.imgur.com/UBfLHaN.jpg,https://i.imgur.com/kNUXYJh.png,https://i.imgur.com/vpZau5c.jpg,https://i.imgur.com/avZdOSr.jpg,https://i.imgur.com/UBfLHaN.jpg,https://i.imgur.com/avZdOSr.jpg
scotiabank-arena-toronto-1999,TorontoRaptors,Toronto Raptors,NBA,Eastern,Atlantic,Toronto,ON,Canada,Scotiabank Arena,,,Air Canada Centre (1999-2018),,Arena,251700000,,20511,19800,1999,1999,,,True,True,False,0,https://i.imgur.com/AR4e1YA.png,32,32,43.6437145234961,-79.3784980870379,https://i.imgur.com/HuACQes.jpg,https://i.imgur.com/bbbPGRa.jpg,https://i.imgur.com/QeCTgR0.jpg,https://i.imgur.com/PHPHIxL.jpg,https://i.imgur.com/HuACQes.jpg,https://i.imgur.com/PHPHIxL.jpg
golden1-center-sacramento-2016,SacramentoKings,Sacramento Kings,NBA,Western,Pacific,Sacramento,CA,USA,Golden 1 Center,,,,,Arena,558200000,,,17608,2016,2016,,,True,True,False,0,https://i.imgur.com/yF2kieQ.png,37,24,38.580347060371,-121.499241777357,https://i.imgur.com/axh9vvg.jpg,https://i.imgur.com/UDnkioa.jpg,https://i.imgur.com/mScBFv7.jpg,https://i.imgur.com/tzodblZ.jpg,https://i.imgur.com/axh9vvg.jpg,https://i.imgur.com/tzodblZ.jpg
highmark-stadium-buffalo-1973,BuffaloBills,Buffalo Bills,NFL,AFC,East,Buffalo,NY,USA,Highmark Stadium,Ralph Wilson Stadium,The Ralph,Rich Stadium (1973-1997) --- Ralph Wilson Stadium (1998-2015) --- New Era Field (2016-2019) --- Bills Stadium (2020-2021),Artificial turf,Open,22000000,,,71608,1973,1973,,,True,True,False,0,https://i.imgur.com/4oVSove.png,37,24,42.7740144669014,-78.7862641987028,https://i.imgur.com/wUgj4nS.jpg,https://i.imgur.com/cxI7BJ1.jpg,https://i.imgur.com/ryfuiTf.jpg,https://i.imgur.com/WTl9j3f.jpg,https://i.imgur.com/wUgj4nS.jpg,https://i.imgur.com/WTl9j3f.jpg
mile-high-denver-2001,DenverBroncos,Denver Broncos,NFL,AFC,West,Denver,CO,USA,Empower Field at Mile High,Mile High Stadium,Mile High,Invesco Field (2001-2011) --- Sports Authority Field (2011-2018) --- Broncos Stadium (2018-2019),Grass,Open,400900000,,,76125,2001,2001,,,True,True,False,0,https://i.imgur.com/oiNzIWl.png,42,25,39.7440957167784,-105.01957296014,https://i.imgur.com/7l3p5Xu.jpg,https://i.imgur.com/KENnTfx.jpg,https://i.imgur.com/DMkNsIa.jpg,https://i.imgur.com/xnQJzCJ.jpg,https://i.imgur.com/7l3p5Xu.jpg,https://i.imgur.com/xnQJzCJ.jpg
raymond-james-stadium-tampa-1998,TampaBayBuccaneers,Tampa Bay Buccaneers,NFL,NFC,South,Tampa,FL,USA,Raymond James Stadium,,,,Grass,Open,168500000,,75000,65890,1998,1998,,,True,True,False,0,https://i.imgur.com/lDvMb2z.png,34,30,27.9761438607396,-82.5025511971383,https://i.imgur.com/xYt48V4.jpg,https://i.imgur.com/veJUlJY.jpg,https://i.imgur.com/CoAob1n.jpg,https://i.imgur.com/NDQK7Fm.jpg,https://i.imgur.com/xYt48V4.jpg,https://i.imgur.com/NDQK7Fm.jpg
ford-field-detroit-2002,DetroitLions,Detroit Lions,NFL,NFC,North,Detroit,MI,USA,Ford Field,,,,Artificial turf,Dome,500000000,,70000,65000,2002,2002,,,True,True,False,0,https://i.imgur.com/ooTO542.png,34,26,42.3401967068871,-83.04521676378,https://i.imgur.com/Cvw1ojo.jpg,https://i.imgur.com/MGK1I3r.jpg,https://i.imgur.com/bMCRQ6x.jpg,https://i.imgur.com/FNW1z0k.jpg,https://i.imgur.com/MGK1I3r.jpg,https://i.imgur.com/FNW1z0k.jpg
lucas-oil-stadium-indianapolis-2008,IndianapolisColts,Indianapolis Colts,NFL,AFC,South,Indianapolis,IN,USA,Lucas Oil Stadium,,,,Artificial turf,Retractable,720000000,,70000,67000,2008,2008,,,True,True,True,1,https://i.imgur.com/OIUdipz.png,30,32,39.7603233633323,-86.1632761582911,https://i.imgur.com/qWxE4vp.jpg,https://i.imgur.com/OZPCren.jpg,https://i.imgur.com/1cXfPcD.jpg,https://i.imgur.com/jzNNaIC.jpg,https://i.imgur.com/qWxE4vp.jpg,https://i.imgur.com/jzNNaIC.jpg
sofi-stadium-los-angeles-2020,LosAngelesRams,Los Angeles Rams,NFL,NFC,West,Inglewood,CA,USA,SoFi Stadium,,,,Artificial turf,Covered,5500000000,,,70000,2020,2020,,,True,True,False,0,https://i.imgur.com/yQECyWL.png,40,26,33.9536163715301,-118.338395871901,https://i.imgur.com/YlViceu.jpg,https://imgur.com/17pdwr8.jpg,https://i.imgur.com/zM4XCsY.jpg,https://i.imgur.com/Wxu2j73.jpg,https://i.imgur.com/YlViceu.jpg,https://i.imgur.com/Wxu2j73.jpg
